dataset,config,feature_map,reps,entanglement,optimization,optimization_level,optimization_name,optimization_description,run,seed,gpu_id,accuracy,f1_score,mcc,training_time,circuit_depth,total_gates,two_qubit_gates
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,22,18432,0,0.9953333333333333,0.9952807936150397,0.9727117770954385,376.11976709903684,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,22,18432,1,0.9953333333333333,0.9952807936150397,0.9727117770954385,395.89757102297153,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,23,19456,2,0.9953333333333333,0.9952807936150397,0.9727117770954385,393.02589443698525,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,23,19456,0,0.9953333333333333,0.9952807936150397,0.9727117770954385,375.04386625799816,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,24,20480,1,0.9946666666666667,0.9945977654320335,0.9687739754174306,372.6421624479117,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,24,20480,2,0.9946666666666667,0.9945977654320335,0.9687739754174306,385.8942073700018,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,25,21504,0,0.9946666666666667,0.9945977654320335,0.9687739754174306,387.28417737199925,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,25,21504,1,0.9946666666666667,0.9945977654320335,0.9687739754174306,377.29302631807514,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,26,22528,2,0.996,0.9959615546218488,0.9766394448969591,389.3696205129381,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,26,22528,0,0.996,0.9959615546218488,0.9766394448969591,384.1787050210405,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,27,23552,1,0.996,0.9959615546218488,0.9766394448969591,374.61804399394896,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,27,23552,2,0.996,0.9959615546218488,0.9766394448969591,384.2326070499839,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,28,24576,0,0.994,0.9939324489336228,0.9648057795140351,375.6715088109486,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,28,24576,1,0.994,0.9939324489336228,0.9648057795140351,382.5592909450643,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,29,25600,2,0.994,0.9939124426101495,0.9648259030152229,376.093676073011,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,29,25600,0,0.994,0.9939124426101495,0.9648259030152229,388.4056601250777,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,30,26624,1,0.996,0.9959615546218488,0.9766394448969591,300.5538881740067,179,306,225
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,30,26624,2,0.996,0.9959615546218488,0.9766394448969591,281.6870123819681,181,323,200
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,1,42,0,0.9966666666666667,0.9966400755284308,0.9805571131969575,273.6434278669767,124,204,150
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,1,42,1,0.9966666666666667,0.9966400755284308,0.9805571131969575,273.6448005330749,124,196,142
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,2,123,2,0.996,0.996,0.976810219993713,273.9086867789738,124,204,150
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,2,123,0,0.996,0.996,0.976810219993713,267.68873603700195,124,196,142
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,3,456,1,0.996,0.9959615546218488,0.9766394448969591,275.7544741820311,124,204,150
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,3,456,2,0.996,0.9959615546218488,0.9766394448969591,274.66630587610416,124,196,142
UNSW_2018_IoT_Botnet_Final_10_Best,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,4,789,0,0.9973333333333333,0.9973163830309103,0.9844649139608554,266.8987477980554,124,204,150
